,conformal_lower,conformal_upper,conformal_width
2010-03-30 01:00:00,90.71687,100.9193,10.202423
2010-03-30 02:00:00,86.14847,96.35089,10.202423
2010-03-30 03:00:00,85.12903,95.33145,10.202423
2010-03-30 04:00:00,86.25009,96.452515,10.202423
2010-03-30 05:00:00,89.80069,100.00311,10.202423
2010-03-30 06:00:00,100.3687,110.57112,10.202423
2010-03-30 07:00:00,121.01661,131.21904,10.202431
2010-03-30 08:00:00,129.24683,139.44925,10.202423
2010-03-30 09:00:00,118.97119,129.17361,10.202423
2010-03-30 10:00:00,114.277596,124.48002,10.202423
2010-03-30 11:00:00,111.56285,121.765274,10.202423
2010-03-30 12:00:00,105.952644,116.15507,10.202423
2010-03-30 13:00:00,100.12997,110.33239,10.202423
2010-03-30 14:00:00,98.4457,108.648125,10.202423
2010-03-30 15:00:00,96.14456,106.346985,10.202423
2010-03-30 16:00:00,94.21554,104.41796,10.202423
2010-03-30 17:00:00,95.560326,105.76275,10.202423
2010-03-30 18:00:00,100.507,110.70943,10.202423
2010-03-30 19:00:00,107.6212,117.82362,10.202423
2010-03-30 20:00:00,112.283516,122.48594,10.202423
2010-03-30 21:00:00,119.64376,129.84619,10.202431
2010-03-30 22:00:00,119.931946,130.13437,10.202423
2010-03-30 23:00:00,109.26553,119.46796,10.202423
2010-03-31 00:00:00,98.06888,108.2713,10.202423
2010-03-31 01:00:00,89.89781,100.100235,10.202423
2010-03-31 02:00:00,86.7886,96.99102,10.202423
2010-03-31 03:00:00,87.69705,97.899475,10.202423
2010-03-31 04:00:00,90.02531,100.22773,10.202423
2010-03-31 05:00:00,95.38519,105.587616,10.202423
2010-03-31 06:00:00,108.56873,118.77116,10.202423
2010-03-31 07:00:00,132.90382,143.10625,10.202423
2010-03-31 08:00:00,139.076,149.27843,10.202423
2010-03-31 09:00:00,122.78374,132.98616,10.202423
2010-03-31 10:00:00,112.90433,123.10675,10.202423
2010-03-31 11:00:00,106.68362,116.88604,10.202423
2010-03-31 12:00:00,100.30111,110.50353,10.202423
2010-03-31 13:00:00,96.4727,106.675125,10.202423
2010-03-31 14:00:00,94.0546,104.25703,10.202423
2010-03-31 15:00:00,92.74118,102.9436,10.202423
2010-03-31 16:00:00,93.53647,103.73889,10.202423
2010-03-31 17:00:00,94.458176,104.6606,10.202423
2010-03-31 18:00:00,99.47256,109.67498,10.202423
2010-03-31 19:00:00,107.71832,117.920746,10.202423
2010-03-31 20:00:00,111.558105,121.76053,10.202423
2010-03-31 21:00:00,116.56206,126.76448,10.202423
2010-03-31 22:00:00,114.63337,124.83579,10.202423
2010-03-31 23:00:00,103.629524,113.83195,10.202423
2010-04-01 00:00:00,91.3728,101.575226,10.202423
2010-04-01 01:00:00,82.23901,92.44144,10.202423
2010-04-01 02:00:00,78.43256,88.63499,10.202423
2010-04-01 03:00:00,79.58184,89.78426,10.202423
2010-04-01 04:00:00,83.2181,93.420525,10.202423
2010-04-01 05:00:00,90.00694,100.209366,10.202423
2010-04-01 06:00:00,106.47579,116.678215,10.202423
2010-04-01 07:00:00,132.27034,142.47276,10.202423
2010-04-01 08:00:00,136.46982,146.67224,10.202423
2010-04-01 09:00:00,124.14676,134.34918,10.202423
2010-04-01 10:00:00,111.96915,122.17157,10.202423
2010-04-01 11:00:00,99.79126,109.99368,10.202423
2010-04-01 12:00:00,96.51813,106.72055,10.202423
2010-04-01 13:00:00,95.71111,105.913536,10.202423
2010-04-01 14:00:00,95.43732,105.63974,10.202423
2010-04-01 15:00:00,97.0152,107.21762,10.202423
2010-04-01 16:00:00,98.850815,109.05324,10.202423
2010-04-01 17:00:00,100.44813,110.65055,10.202423
2010-04-01 18:00:00,105.573944,115.77637,10.202423
2010-04-01 19:00:00,109.25659,119.459015,10.202423
2010-04-01 20:00:00,111.065155,121.26758,10.202423
2010-04-01 21:00:00,120.64787,130.8503,10.202423
2010-04-01 22:00:00,115.55759,125.76001,10.202423
2010-04-01 23:00:00,101.4233,111.625725,10.202423
2010-04-02 00:00:00,88.55823,98.76065,10.202423
2010-04-02 01:00:00,78.76156,88.96398,10.202423
2010-04-02 02:00:00,73.64132,83.84374,10.202423
2010-04-02 03:00:00,71.671936,81.87436,10.202423
2010-04-02 04:00:00,72.56261,82.76503,10.202423
2010-04-02 05:00:00,76.45144,86.65386,10.202423
2010-04-02 06:00:00,87.16714,97.36956,10.202423
2010-04-02 07:00:00,105.15034,115.35276,10.202423
2010-04-02 08:00:00,111.85019,122.05261,10.202423
2010-04-02 09:00:00,108.19723,118.39965,10.202423
2010-04-02 10:00:00,104.59266,114.79508,10.202423
2010-04-02 11:00:00,100.92554,111.12796,10.202423
2010-04-02 12:00:00,98.80781,109.01023,10.202423
2010-04-02 13:00:00,97.4728,107.675224,10.202423
2010-04-02 14:00:00,97.97696,108.17938,10.202423
2010-04-02 15:00:00,101.1929,111.395325,10.202423
2010-04-02 16:00:00,104.84176,115.04418,10.202423
2010-04-02 17:00:00,109.190414,119.39284,10.202423
2010-04-02 18:00:00,113.39907,123.601494,10.202423
2010-04-02 19:00:00,114.50711,124.70953,10.202423
2010-04-02 20:00:00,112.157684,122.36011,10.202423
2010-04-02 21:00:00,118.31915,128.52158,10.202423
2010-04-02 22:00:00,114.45865,124.66107,10.202423
2010-04-02 23:00:00,100.33606,110.53848,10.202423
2010-04-03 00:00:00,89.37507,99.57749,10.202423
2010-04-03 01:00:00,80.284424,90.48685,10.202423
2010-04-03 02:00:00,73.78013,83.98255,10.202423
2010-04-03 03:00:00,70.248024,80.45045,10.202423
2010-04-03 04:00:00,69.2769,79.479324,10.202423
2010-04-03 05:00:00,70.309395,80.51182,10.202423
2010-04-03 06:00:00,73.67178,83.87421,10.202423
2010-04-03 07:00:00,80.18945,90.39188,10.202423
2010-04-03 08:00:00,91.474396,101.67682,10.202423
2010-04-03 09:00:00,100.41321,110.61563,10.202423
2010-04-03 10:00:00,107.100975,117.3034,10.202423
2010-04-03 11:00:00,107.20667,117.409096,10.202423
2010-04-03 12:00:00,105.30698,115.5094,10.202423
2010-04-03 13:00:00,103.90882,114.111244,10.202423
2010-04-03 14:00:00,103.5514,113.75382,10.202423
2010-04-03 15:00:00,104.439514,114.64194,10.202423
2010-04-03 16:00:00,106.26889,116.47131,10.202423
2010-04-03 17:00:00,109.76764,119.97006,10.202423
2010-04-03 18:00:00,112.46971,122.672134,10.202423
2010-04-03 19:00:00,112.86156,123.06398,10.202423
2010-04-03 20:00:00,111.5218,121.72422,10.202423
2010-04-03 21:00:00,119.04269,129.24512,10.202431
2010-04-03 22:00:00,116.995575,127.198,10.202423
2010-04-03 23:00:00,104.65997,114.8624,10.202423
2010-04-04 00:00:00,92.645935,102.84836,10.202423
2010-04-04 01:00:00,82.03403,92.23645,10.202423
2010-04-04 02:00:00,73.58367,83.786095,10.202423
2010-04-04 03:00:00,69.185135,79.38756,10.202423
2010-04-04 04:00:00,67.462006,77.66443,10.202423
2010-04-04 05:00:00,67.22834,77.43076,10.202423
2010-04-04 06:00:00,69.38706,79.589485,10.202423
2010-04-04 07:00:00,76.24646,86.44888,10.202423
2010-04-04 08:00:00,87.58139,97.78381,10.202423
2010-04-04 09:00:00,99.83643,110.03886,10.202423
2010-04-04 10:00:00,112.06511,122.26753,10.202423
2010-04-04 11:00:00,112.63774,122.840164,10.202423
2010-04-04 12:00:00,108.26709,118.46951,10.202423
2010-04-04 13:00:00,107.38414,117.58656,10.202423
2010-04-04 14:00:00,114.3087,124.51112,10.202423
2010-04-04 15:00:00,118.36225,128.56468,10.202431
2010-04-04 16:00:00,121.91734,132.11977,10.202423
2010-04-04 17:00:00,125.11397,135.31639,10.202423
2010-04-04 18:00:00,126.56261,136.76503,10.202423
2010-04-04 19:00:00,123.21675,133.41917,10.202423
2010-04-04 20:00:00,120.67715,130.87958,10.202431
2010-04-04 21:00:00,127.44627,137.6487,10.202423
2010-04-04 22:00:00,122.31942,132.52185,10.202431
2010-04-04 23:00:00,106.24359,116.446014,10.202423
2010-04-05 00:00:00,91.776405,101.97883,10.202423
2010-04-05 01:00:00,80.56117,90.763596,10.202423
2010-04-05 02:00:00,73.54134,83.74377,10.202423
2010-04-05 03:00:00,70.16064,80.36306,10.202423
2010-04-05 04:00:00,69.47504,79.67746,10.202423
2010-04-05 05:00:00,70.8654,81.067825,10.202423
2010-04-05 06:00:00,78.06066,88.263084,10.202423
2010-04-05 07:00:00,92.27893,102.48135,10.202423
2010-04-05 08:00:00,94.542564,104.74499,10.202423
2010-04-05 09:00:00,93.05336,103.25578,10.202423
2010-04-05 10:00:00,100.194466,110.39689,10.202423
2010-04-05 11:00:00,109.02828,119.230705,10.202423
2010-04-05 12:00:00,115.243004,125.44543,10.202423
2010-04-05 13:00:00,120.92749,131.12991,10.202423
2010-04-05 14:00:00,126.043076,136.2455,10.202423
2010-04-05 15:00:00,132.86746,143.06989,10.202423
2010-04-05 16:00:00,139.02017,149.2226,10.202423
2010-04-05 17:00:00,144.47081,154.67323,10.202423
2010-04-05 18:00:00,148.31934,158.52176,10.202423
2010-04-05 19:00:00,147.4988,157.70122,10.202423
2010-04-05 20:00:00,145.25307,155.45549,10.202423
2010-04-05 21:00:00,145.43668,155.6391,10.202423
2010-04-05 22:00:00,140.96039,151.16281,10.202423
2010-04-05 23:00:00,120.670296,130.87273,10.202431
2010-04-06 00:00:00,104.08148,114.283905,10.202423
2010-04-06 01:00:00,91.2587,101.46112,10.202423
2010-04-06 02:00:00,82.57379,92.776215,10.202423
2010-04-06 03:00:00,77.59524,87.79766,10.202423
2010-04-06 04:00:00,74.89982,85.10224,10.202423
2010-04-06 05:00:00,75.1629,85.365326,10.202423
2010-04-06 06:00:00,80.37435,90.576775,10.202423
2010-04-06 07:00:00,92.556046,102.75847,10.202423
2010-04-06 08:00:00,96.94414,107.14656,10.202423
2010-04-06 09:00:00,96.75357,106.95599,10.202423
2010-04-06 10:00:00,104.26233,114.46475,10.202423
2010-04-06 11:00:00,111.764046,121.96647,10.202423
2010-04-06 12:00:00,119.07846,129.28088,10.202423
2010-04-06 13:00:00,127.4202,137.62262,10.202423
2010-04-06 14:00:00,136.47047,146.6729,10.202423
2010-04-06 15:00:00,144.998,155.20042,10.202423
2010-04-06 16:00:00,153.77089,163.97331,10.202423
2010-04-06 17:00:00,160.72928,170.9317,10.202423
2010-04-06 18:00:00,162.62837,172.8308,10.202423
2010-04-06 19:00:00,160.2536,170.45602,10.202423
2010-04-06 20:00:00,155.17421,165.37663,10.202423
2010-04-06 21:00:00,153.00185,163.20427,10.202423
2010-04-06 22:00:00,143.93819,154.14061,10.202423
2010-04-06 23:00:00,122.782745,132.98517,10.202423
2010-04-07 00:00:00,105.3363,115.53873,10.202423
2010-04-07 01:00:00,91.92877,102.131195,10.202423
2010-04-07 02:00:00,82.67066,92.873085,10.202423
2010-04-07 03:00:00,77.6919,87.894325,10.202423
2010-04-07 04:00:00,75.52183,85.72425,10.202423
2010-04-07 05:00:00,76.07327,86.275696,10.202423
2010-04-07 06:00:00,81.02254,91.22496,10.202423
2010-04-07 07:00:00,93.74392,103.94634,10.202423
2010-04-07 08:00:00,97.941315,108.14374,10.202423
2010-04-07 09:00:00,98.75308,108.955505,10.202423
2010-04-07 10:00:00,106.383934,116.58636,10.202423
2010-04-07 11:00:00,114.80245,125.004875,10.202423
2010-04-07 12:00:00,124.313705,134.51613,10.202423
2010-04-07 13:00:00,131.11246,141.31488,10.202423
2010-04-07 14:00:00,138.6697,148.87212,10.202423
2010-04-07 15:00:00,146.97713,157.17955,10.202423
2010-04-07 16:00:00,155.5327,165.73512,10.202423
2010-04-07 17:00:00,160.74295,170.94537,10.202423
2010-04-07 18:00:00,162.3646,172.56702,10.202423
2010-04-07 19:00:00,159.26088,169.4633,10.202423
2010-04-07 20:00:00,152.42653,162.62895,10.202423
2010-04-07 21:00:00,150.80067,161.0031,10.202423
2010-04-07 22:00:00,143.24559,153.44801,10.202423
2010-04-07 23:00:00,122.542,132.74443,10.202431
2010-04-08 00:00:00,104.370186,114.57261,10.202423
2010-04-08 01:00:00,90.87048,101.07291,10.202423
2010-04-08 02:00:00,81.99814,92.20056,10.202423
2010-04-08 03:00:00,76.700584,86.90301,10.202423
2010-04-08 04:00:00,74.46922,84.671646,10.202423
2010-04-08 05:00:00,74.99625,85.19867,10.202423
2010-04-08 06:00:00,80.70802,90.910446,10.202423
2010-04-08 07:00:00,93.49519,103.69762,10.202423
2010-04-08 08:00:00,97.90398,108.1064,10.202423
2010-04-08 09:00:00,98.44228,108.64471,10.202423
2010-04-08 10:00:00,104.37811,114.580536,10.202423
2010-04-08 11:00:00,110.87429,121.07671,10.202423
2010-04-08 12:00:00,117.67068,127.8731,10.202423
2010-04-08 13:00:00,124.87343,135.07585,10.202423
2010-04-08 14:00:00,130.40346,140.60588,10.202423
2010-04-08 15:00:00,134.27338,144.4758,10.202423
2010-04-08 16:00:00,138.80525,149.00768,10.202423
2010-04-08 17:00:00,142.10965,152.31207,10.202423
2010-04-08 18:00:00,144.0485,154.25092,10.202423
2010-04-08 19:00:00,141.06593,151.26836,10.202423
2010-04-08 20:00:00,134.96622,145.16864,10.202423
2010-04-08 21:00:00,137.65262,147.85504,10.202423
2010-04-08 22:00:00,134.3441,144.54652,10.202423
2010-04-08 23:00:00,118.27523,128.47766,10.202431
2010-04-09 00:00:00,101.58346,111.78588,10.202423
2010-04-09 01:00:00,88.41727,98.61969,10.202423
2010-04-09 02:00:00,80.847824,91.05025,10.202423
2010-04-09 03:00:00,77.306625,87.50905,10.202423
2010-04-09 04:00:00,75.90117,86.10359,10.202423
2010-04-09 05:00:00,76.68692,86.88934,10.202423
2010-04-09 06:00:00,81.83612,92.03854,10.202423
2010-04-09 07:00:00,94.04932,104.25174,10.202423
2010-04-09 08:00:00,98.752975,108.9554,10.202423
2010-04-09 09:00:00,96.244484,106.44691,10.202423
2010-04-09 10:00:00,99.31506,109.51749,10.202423
2010-04-09 11:00:00,102.36677,112.56919,10.202423
2010-04-09 12:00:00,103.20657,113.409,10.202423
2010-04-09 13:00:00,101.24531,111.44773,10.202423
2010-04-09 14:00:00,96.938385,107.14081,10.202423
2010-04-09 15:00:00,94.87111,105.07353,10.202423
2010-04-09 16:00:00,94.56415,104.76657,10.202423
2010-04-09 17:00:00,95.772644,105.97507,10.202423
2010-04-09 18:00:00,96.09747,106.2999,10.202423
2010-04-09 19:00:00,97.93039,108.13281,10.202423
2010-04-09 20:00:00,103.21654,113.41896,10.202423
2010-04-09 21:00:00,108.1611,118.363525,10.202423
2010-04-09 22:00:00,112.62838,122.8308,10.202423
2010-04-09 23:00:00,103.39844,113.60086,10.202423
2010-04-10 00:00:00,94.48692,104.68935,10.202423
2010-04-10 01:00:00,86.955284,97.15771,10.202423
2010-04-10 02:00:00,81.700714,91.90314,10.202423
2010-04-10 03:00:00,79.368645,89.57107,10.202423
2010-04-10 04:00:00,80.0706,90.273026,10.202423
2010-04-10 05:00:00,83.581474,93.7839,10.202423
2010-04-10 06:00:00,89.631935,99.83436,10.202423
2010-04-10 07:00:00,100.521065,110.72349,10.202423
2010-04-10 08:00:00,115.58519,125.78761,10.202423
2010-04-10 09:00:00,129.00201,139.20444,10.202423
2010-04-10 10:00:00,117.83521,128.03764,10.202431
2010-04-10 11:00:00,108.57121,118.773636,10.202423
2010-04-10 12:00:00,103.915436,114.11786,10.202423
2010-04-10 13:00:00,101.08816,111.29058,10.202423
2010-04-10 14:00:00,96.59282,106.79524,10.202423
2010-04-10 15:00:00,95.342316,105.54474,10.202423
2010-04-10 16:00:00,95.06243,105.264854,10.202423
2010-04-10 17:00:00,95.745415,105.94784,10.202423
2010-04-10 18:00:00,98.45915,108.661575,10.202423
2010-04-10 19:00:00,100.464874,110.6673,10.202423
2010-04-10 20:00:00,103.01441,113.216835,10.202423
2010-04-10 21:00:00,109.86658,120.069,10.202423
2010-04-10 22:00:00,112.48442,122.686844,10.202423
2010-04-10 23:00:00,101.38518,111.5876,10.202423
2010-04-11 00:00:00,92.0396,102.24202,10.202423
2010-04-11 01:00:00,85.127914,95.33034,10.202423
2010-04-11 02:00:00,80.75061,90.95303,10.202423
2010-04-11 03:00:00,79.936615,90.13904,10.202423
2010-04-11 04:00:00,81.75479,91.957214,10.202423
2010-04-11 05:00:00,84.669716,94.87214,10.202423
2010-04-11 06:00:00,88.84021,99.04263,10.202423
2010-04-11 07:00:00,97.19367,107.396095,10.202423
2010-04-11 08:00:00,110.25731,120.45973,10.202423
2010-04-11 09:00:00,121.0585,131.26093,10.202423
2010-04-11 10:00:00,114.83094,125.03336,10.202423
2010-04-11 11:00:00,106.75682,116.95924,10.202423
2010-04-11 12:00:00,98.93616,109.13858,10.202423
2010-04-11 13:00:00,95.06534,105.26776,10.202423
2010-04-11 14:00:00,96.80145,107.003876,10.202423
2010-04-11 15:00:00,97.17167,107.37409,10.202423
2010-04-11 16:00:00,97.81086,108.01328,10.202423
2010-04-11 17:00:00,100.368515,110.57094,10.202423
2010-04-11 18:00:00,103.11434,113.316765,10.202423
2010-04-11 19:00:00,104.69764,114.90006,10.202423
2010-04-11 20:00:00,106.06723,116.26965,10.202423
2010-04-11 21:00:00,112.361694,122.56412,10.202423
2010-04-11 22:00:00,114.05107,124.253494,10.202423
2010-04-11 23:00:00,99.153625,109.35605,10.202423
2010-04-12 00:00:00,84.67955,94.88197,10.202423
2010-04-12 01:00:00,75.094315,85.29674,10.202423
2010-04-12 02:00:00,71.13583,81.33826,10.202423
2010-04-12 03:00:00,69.52188,79.724304,10.202423
2010-04-12 04:00:00,70.63306,80.83548,10.202423
2010-04-12 05:00:00,74.73654,84.938965,10.202423
2010-04-12 06:00:00,87.85517,98.057594,10.202423
2010-04-12 07:00:00,110.74242,120.94484,10.202423
2010-04-12 08:00:00,114.62069,124.82311,10.202423
2010-04-12 09:00:00,104.66934,114.871765,10.202423
2010-04-12 10:00:00,98.36493,108.56735,10.202423
2010-04-12 11:00:00,95.27817,105.48059,10.202423
2010-04-12 12:00:00,95.33667,105.53909,10.202423
2010-04-12 13:00:00,97.79059,107.99301,10.202423
2010-04-12 14:00:00,99.20482,109.40724,10.202423
2010-04-12 15:00:00,102.303734,112.50616,10.202423
2010-04-12 16:00:00,105.75965,115.962074,10.202423
2010-04-12 17:00:00,109.8249,120.02732,10.202423
2010-04-12 18:00:00,116.821335,127.02376,10.202423
2010-04-12 19:00:00,115.59148,125.7939,10.202423
2010-04-12 20:00:00,117.909546,128.11197,10.202423
2010-04-12 21:00:00,122.46522,132.66765,10.202431
2010-04-12 22:00:00,117.86728,128.0697,10.202423
2010-04-12 23:00:00,99.96556,110.167984,10.202423
2010-04-13 00:00:00,84.91164,95.11406,10.202423
2010-04-13 01:00:00,76.00064,86.203064,10.202423
2010-04-13 02:00:00,70.71207,80.91449,10.202423
2010-04-13 03:00:00,68.64366,78.846085,10.202423
2010-04-13 04:00:00,69.616585,79.81901,10.202423
2010-04-13 05:00:00,73.398994,83.60142,10.202423
2010-04-13 06:00:00,85.43295,95.635376,10.202423
2010-04-13 07:00:00,105.92481,116.127235,10.202423
2010-04-13 08:00:00,111.192345,121.39477,10.202423
2010-04-13 09:00:00,101.086815,111.28924,10.202423
2010-04-13 10:00:00,95.3689,105.57132,10.202423
2010-04-13 11:00:00,93.21834,103.42076,10.202423
2010-04-13 12:00:00,92.67582,102.87824,10.202423
2010-04-13 13:00:00,95.117485,105.31991,10.202423
2010-04-13 14:00:00,98.86017,109.06259,10.202423
2010-04-13 15:00:00,102.27503,112.477455,10.202423
2010-04-13 16:00:00,104.94861,115.15103,10.202423
2010-04-13 17:00:00,109.79675,119.999176,10.202423
2010-04-13 18:00:00,116.243774,126.4462,10.202423
2010-04-13 19:00:00,117.98165,128.18408,10.202431
2010-04-13 20:00:00,119.16905,129.37148,10.202423
2010-04-13 21:00:00,121.9524,132.15483,10.202431
2010-04-13 22:00:00,115.87442,126.07684,10.202423
2010-04-13 23:00:00,98.677475,108.8799,10.202423
2010-04-14 00:00:00,84.95174,95.15416,10.202423
2010-04-14 01:00:00,76.03369,86.236115,10.202423
2010-04-14 02:00:00,71.788574,81.991,10.202423
2010-04-14 03:00:00,70.51667,80.71909,10.202423
2010-04-14 04:00:00,71.73956,81.941986,10.202423
2010-04-14 05:00:00,75.342514,85.54494,10.202423
2010-04-14 06:00:00,88.18703,98.38945,10.202423
2010-04-14 07:00:00,107.84317,118.04559,10.202423
2010-04-14 08:00:00,111.02204,121.224464,10.202423
2010-04-14 09:00:00,105.20417,115.40659,10.202423
2010-04-14 10:00:00,104.481476,114.6839,10.202423
2010-04-14 11:00:00,106.17538,116.3778,10.202423
2010-04-14 12:00:00,103.40072,113.60314,10.202423
2010-04-14 13:00:00,99.77716,109.97958,10.202423
2010-04-14 14:00:00,98.38119,108.58361,10.202423
2010-04-14 15:00:00,98.244354,108.44678,10.202423
2010-04-14 16:00:00,96.04762,106.250046,10.202423
2010-04-14 17:00:00,96.174904,106.37733,10.202423
2010-04-14 18:00:00,100.58435,110.78677,10.202423
2010-04-14 19:00:00,106.22872,116.431145,10.202423
2010-04-14 20:00:00,113.64084,123.84326,10.202423
2010-04-14 21:00:00,121.11725,131.31967,10.202423
2010-04-14 22:00:00,129.33626,139.53868,10.202423
2010-04-14 23:00:00,117.078476,127.2809,10.202423
2010-04-15 00:00:00,104.70199,114.90441,10.202423
2010-04-15 01:00:00,96.503235,106.70566,10.202423
2010-04-15 02:00:00,94.24763,104.45005,10.202423
2010-04-15 03:00:00,95.60531,105.80773,10.202423
2010-04-15 04:00:00,99.24689,109.44931,10.202423
2010-04-15 05:00:00,105.56167,115.76409,10.202423
2010-04-15 06:00:00,121.05217,131.2546,10.202423
2010-04-15 07:00:00,148.6806,158.88303,10.202423
2010-04-15 08:00:00,150.96625,161.16867,10.202423
2010-04-15 09:00:00,131.28548,141.4879,10.202423
2010-04-15 10:00:00,114.42355,124.62598,10.202423
2010-04-15 11:00:00,102.07581,112.27824,10.202423
2010-04-15 12:00:00,96.23305,106.43547,10.202423
2010-04-15 13:00:00,94.598175,104.8006,10.202423
2010-04-15 14:00:00,90.95028,101.1527,10.202423
2010-04-15 15:00:00,90.548485,100.75091,10.202423
2010-04-15 16:00:00,92.53063,102.733055,10.202423
2010-04-15 17:00:00,97.04084,107.24326,10.202423
2010-04-15 18:00:00,103.1236,113.32602,10.202423
2010-04-15 19:00:00,103.91374,114.116165,10.202423
2010-04-15 20:00:00,108.37717,118.57959,10.202423
2010-04-15 21:00:00,116.420135,126.62256,10.202423
2010-04-15 22:00:00,116.298225,126.50065,10.202423
2010-04-15 23:00:00,103.776794,113.97922,10.202423
2010-04-16 00:00:00,88.730865,98.93329,10.202423
2010-04-16 01:00:00,77.206825,87.40925,10.202423
