,total_load,temperature_F
2005-10-20 09:00:00,104.3,65.28
2005-10-20 10:00:00,106.5,69.96
2005-10-20 11:00:00,110.1,74.44
2005-10-20 12:00:00,116.5,78.68
2005-10-20 13:00:00,122.1,80.72
2005-10-20 14:00:00,132.8,82.12
2005-10-20 15:00:00,139.4,82.68
2005-10-20 16:00:00,145.6,82.24
2005-10-20 17:00:00,150.6,80.68
2005-10-20 18:00:00,148.8,77.8
2005-10-20 19:00:00,150.1,73.6
2005-10-20 20:00:00,152.9,71.0
2005-10-20 21:00:00,144.4,69.72
2005-10-20 22:00:00,132.2,69.16
2005-10-20 23:00:00,116.5,68.48
2005-10-21 00:00:00,100.9,67.44
2005-10-21 01:00:00,88.4,66.76
2005-10-21 02:00:00,82.1,65.32
2005-10-21 03:00:00,79.4,64.44
2005-10-21 04:00:00,77.8,63.48
2005-10-21 05:00:00,79.0,62.4
2005-10-21 06:00:00,86.2,62.2
2005-10-21 07:00:00,106.0,61.36
2005-10-21 08:00:00,111.2,61.4
2005-10-21 09:00:00,107.4,63.4
2005-10-21 10:00:00,106.9,65.92
2005-10-21 11:00:00,108.5,68.32
2005-10-21 12:00:00,110.4,71.56
2005-10-21 13:00:00,110.6,73.68
2005-10-21 14:00:00,114.4,74.96
2005-10-21 15:00:00,117.8,75.04
2005-10-21 16:00:00,121.0,75.16
2005-10-21 17:00:00,124.3,74.04
2005-10-21 18:00:00,123.4,71.8
2005-10-21 19:00:00,127.4,68.88
2005-10-21 20:00:00,129.6,67.16
2005-10-21 21:00:00,123.6,66.24
2005-10-21 22:00:00,115.8,65.36
2005-10-21 23:00:00,106.8,64.84
2005-10-22 00:00:00,95.7,64.28
2005-10-22 01:00:00,85.8,64.16
2005-10-22 02:00:00,79.7,63.92
2005-10-22 03:00:00,76.8,63.96
2005-10-22 04:00:00,74.8,64.28
2005-10-22 05:00:00,75.2,64.32
2005-10-22 06:00:00,78.1,63.24
2005-10-22 07:00:00,82.1,62.64
2005-10-22 08:00:00,91.8,62.64
2005-10-22 09:00:00,104.3,63.88
2005-10-22 10:00:00,113.1,66.16
2005-10-22 11:00:00,116.7,68.2
2005-10-22 12:00:00,118.7,70.2
2005-10-22 13:00:00,119.6,72.32
2005-10-22 14:00:00,123.4,73.44
2005-10-22 15:00:00,125.6,74.84
2005-10-22 16:00:00,128.4,74.4
2005-10-22 17:00:00,129.3,73.24
2005-10-22 18:00:00,127.2,70.52
2005-10-22 19:00:00,128.9,67.12
2005-10-22 20:00:00,131.2,65.16
2005-10-22 21:00:00,124.8,63.28
2005-10-22 22:00:00,117.3,61.16
2005-10-22 23:00:00,106.6,59.64
2005-10-23 00:00:00,94.9,58.04
2005-10-23 01:00:00,84.5,56.12
2005-10-23 02:00:00,77.8,54.32
2005-10-23 03:00:00,74.6,51.84
2005-10-23 04:00:00,73.1,50.24
2005-10-23 05:00:00,74.0,49.16
2005-10-23 06:00:00,76.7,48.24
2005-10-23 07:00:00,83.6,46.92
2005-10-23 08:00:00,97.0,46.28
2005-10-23 09:00:00,115.8,50.88
2005-10-23 10:00:00,121.1,55.32
2005-10-23 11:00:00,113.8,59.12
2005-10-23 12:00:00,106.3,61.44
2005-10-23 13:00:00,104.1,63.08
2005-10-23 14:00:00,103.8,64.52
2005-10-23 15:00:00,103.7,65.48
2005-10-23 16:00:00,101.6,66.0
2005-10-23 17:00:00,101.2,64.68
2005-10-23 18:00:00,102.5,61.76
2005-10-23 19:00:00,111.6,57.04
2005-10-23 20:00:00,120.4,54.56
2005-10-23 21:00:00,119.1,53.56
2005-10-23 22:00:00,111.3,53.44
2005-10-23 23:00:00,100.0,53.04
2005-10-24 00:00:00,89.2,52.32
2005-10-24 01:00:00,81.1,51.6
2005-10-24 02:00:00,77.5,51.36
2005-10-24 03:00:00,76.3,51.24
2005-10-24 04:00:00,76.9,51.52
2005-10-24 05:00:00,81.2,51.48
2005-10-24 06:00:00,93.4,51.4
2005-10-24 07:00:00,117.9,51.6
2005-10-24 08:00:00,120.7,51.84
2005-10-24 09:00:00,111.7,52.6
2005-10-24 10:00:00,111.5,54.4
2005-10-24 11:00:00,113.2,55.84
2005-10-24 12:00:00,113.7,56.96
2005-10-24 13:00:00,114.2,57.32
2005-10-24 14:00:00,113.7,56.76
2005-10-24 15:00:00,112.5,56.6
2005-10-24 16:00:00,113.2,56.04
2005-10-24 17:00:00,117.2,55.24
2005-10-24 18:00:00,125.4,54.28
2005-10-24 19:00:00,138.3,52.92
2005-10-24 20:00:00,140.0,51.68
2005-10-24 21:00:00,133.6,50.44
2005-10-24 22:00:00,124.5,49.76
2005-10-24 23:00:00,110.7,49.24
2005-10-25 00:00:00,98.4,48.52
2005-10-25 01:00:00,89.8,47.8
2005-10-25 02:00:00,88.3,47.28
2005-10-25 03:00:00,87.6,46.12
2005-10-25 04:00:00,88.5,45.0
2005-10-25 05:00:00,94.7,44.76
2005-10-25 06:00:00,107.7,43.84
2005-10-25 07:00:00,131.9,43.36
2005-10-25 08:00:00,136.9,43.2
2005-10-25 09:00:00,130.0,45.16
2005-10-25 10:00:00,128.5,48.44
2005-10-25 11:00:00,123.8,51.24
2005-10-25 12:00:00,119.0,53.52
2005-10-25 13:00:00,112.9,55.12
2005-10-25 14:00:00,108.4,56.2
2005-10-25 15:00:00,105.9,56.24
2005-10-25 16:00:00,104.8,56.16
2005-10-25 17:00:00,111.7,55.6
2005-10-25 18:00:00,122.6,54.32
2005-10-25 19:00:00,142.6,52.24
2005-10-25 20:00:00,151.3,51.32
2005-10-25 21:00:00,148.7,50.6
2005-10-25 22:00:00,140.9,49.8
2005-10-25 23:00:00,128.2,48.88
2005-10-26 00:00:00,115.8,47.4
2005-10-26 01:00:00,107.1,46.36
2005-10-26 02:00:00,105.0,45.56
2005-10-26 03:00:00,105.2,44.6
2005-10-26 04:00:00,106.5,44.44
2005-10-26 05:00:00,112.0,43.84
2005-10-26 06:00:00,125.7,43.64
2005-10-26 07:00:00,151.6,42.88
2005-10-26 08:00:00,152.9,43.6
2005-10-26 09:00:00,140.3,47.4
2005-10-26 10:00:00,129.5,51.44
2005-10-26 11:00:00,119.6,54.52
2005-10-26 12:00:00,111.7,56.84
2005-10-26 13:00:00,105.6,58.12
2005-10-26 14:00:00,101.8,59.52
2005-10-26 15:00:00,100.0,60.16
2005-10-26 16:00:00,99.7,60.04
2005-10-26 17:00:00,104.4,59.72
2005-10-26 18:00:00,111.7,57.4
2005-10-26 19:00:00,128.5,52.24
2005-10-26 20:00:00,138.8,49.4
2005-10-26 21:00:00,139.1,47.36
2005-10-26 22:00:00,134.6,45.84
2005-10-26 23:00:00,123.8,44.4
2005-10-27 00:00:00,111.6,43.48
2005-10-27 01:00:00,103.4,43.16
2005-10-27 02:00:00,102.2,42.28
2005-10-27 03:00:00,103.5,41.4
2005-10-27 04:00:00,106.8,40.4
2005-10-27 05:00:00,114.8,39.72
2005-10-27 06:00:00,129.5,39.2
2005-10-27 07:00:00,157.3,38.4
2005-10-27 08:00:00,157.6,38.44
2005-10-27 09:00:00,142.5,43.24
2005-10-27 10:00:00,129.0,48.84
2005-10-27 11:00:00,117.5,53.76
2005-10-27 12:00:00,108.4,56.32
2005-10-27 13:00:00,101.6,57.88
2005-10-27 14:00:00,98.5,59.24
2005-10-27 15:00:00,95.9,60.04
2005-10-27 16:00:00,95.7,60.44
2005-10-27 17:00:00,99.2,59.68
2005-10-27 18:00:00,106.0,56.88
2005-10-27 19:00:00,123.6,51.6
2005-10-27 20:00:00,136.8,48.48
2005-10-27 21:00:00,138.9,47.2
2005-10-27 22:00:00,136.5,47.24
2005-10-27 23:00:00,127.5,46.96
2005-10-28 00:00:00,115.9,47.08
2005-10-28 01:00:00,107.0,46.28
2005-10-28 02:00:00,103.4,45.84
2005-10-28 03:00:00,102.3,45.88
2005-10-28 04:00:00,102.4,45.52
2005-10-28 05:00:00,106.0,45.6
2005-10-28 06:00:00,116.8,45.16
2005-10-28 07:00:00,134.9,44.6
2005-10-28 08:00:00,142.6,44.24
2005-10-28 09:00:00,140.2,45.72
2005-10-28 10:00:00,138.0,48.76
2005-10-28 11:00:00,132.4,51.48
2005-10-28 12:00:00,124.3,53.28
2005-10-28 13:00:00,117.0,55.32
2005-10-28 14:00:00,113.2,56.08
2005-10-28 15:00:00,110.9,56.52
2005-10-28 16:00:00,112.7,56.16
2005-10-28 17:00:00,116.4,55.48
2005-10-28 18:00:00,123.5,54.08
2005-10-28 19:00:00,139.2,50.84
2005-10-28 20:00:00,146.5,48.08
2005-10-28 21:00:00,146.8,46.52
2005-10-28 22:00:00,146.5,44.64
2005-10-28 23:00:00,141.0,43.24
2005-10-29 00:00:00,132.0,42.04
2005-10-29 01:00:00,124.0,41.44
2005-10-29 02:00:00,122.2,40.76
2005-10-29 03:00:00,122.1,40.28
2005-10-29 04:00:00,123.1,39.48
2005-10-29 05:00:00,127.7,38.92
2005-10-29 06:00:00,134.5,38.28
2005-10-29 07:00:00,147.1,37.44
2005-10-29 08:00:00,158.9,37.8
2005-10-29 09:00:00,164.9,41.92
2005-10-29 10:00:00,155.3,46.92
2005-10-29 11:00:00,141.0,51.52
2005-10-29 12:00:00,128.1,54.04
2005-10-29 13:00:00,120.6,55.52
2005-10-29 14:00:00,116.6,56.8
2005-10-29 15:00:00,112.9,57.44
2005-10-29 16:00:00,112.0,57.6
2005-10-29 17:00:00,114.4,57.48
2005-10-29 18:00:00,121.2,55.08
2005-10-29 19:00:00,136.9,49.36
2005-10-29 20:00:00,147.4,45.8
2005-10-29 21:00:00,151.8,43.76
2005-10-29 22:00:00,151.5,42.56
2005-10-29 23:00:00,146.6,41.32
2005-10-30 00:00:00,138.9,40.2
2005-10-30 01:00:00,133.2,39.36
2005-10-30 02:00:00,129.4,38.28
2005-10-30 03:00:00,129.9,38.12
2005-10-30 04:00:00,132.3,37.08
2005-10-30 05:00:00,136.8,36.24
2005-10-30 06:00:00,143.7,35.76
2005-10-30 07:00:00,154.1,35.68
2005-10-30 08:00:00,168.2,41.88
2005-10-30 09:00:00,164.5,49.4
2005-10-30 10:00:00,148.0,55.52
2005-10-30 11:00:00,128.1,60.56
2005-10-30 12:00:00,114.9,63.72
2005-10-30 13:00:00,108.8,65.64
2005-10-30 14:00:00,105.1,67.48
2005-10-30 15:00:00,102.2,68.0
2005-10-30 16:00:00,100.1,67.48
2005-10-30 17:00:00,101.4,62.44
2005-10-30 18:00:00,113.7,54.36
2005-10-30 19:00:00,126.1,49.68
2005-10-30 20:00:00,126.4,47.8
2005-10-30 21:00:00,127.5,46.2
2005-10-30 22:00:00,124.8,44.84
2005-10-30 23:00:00,117.8,43.56
2005-10-31 00:00:00,111.2,42.6
2005-10-31 01:00:00,107.5,41.72
2005-10-31 02:00:00,108.1,40.36
2005-10-31 03:00:00,109.8,39.4
2005-10-31 04:00:00,114.6,38.76
2005-10-31 05:00:00,123.2,38.16
2005-10-31 06:00:00,140.5,37.52
2005-10-31 07:00:00,161.8,37.76
2005-10-31 08:00:00,156.4,44.64
2005-10-31 09:00:00,137.2,53.84
2005-10-31 10:00:00,120.9,61.52
2005-10-31 11:00:00,109.6,66.6
2005-10-31 12:00:00,103.8,69.52
2005-10-31 13:00:00,99.3,70.84
2005-10-31 14:00:00,97.2,71.44
2005-10-31 15:00:00,96.7,71.36
2005-10-31 16:00:00,97.2,70.28
2005-10-31 17:00:00,102.7,65.4
2005-10-31 18:00:00,114.2,57.36
2005-10-31 19:00:00,121.7,53.68
2005-10-31 20:00:00,118.7,52.08
2005-10-31 21:00:00,122.4,50.44
2005-10-31 22:00:00,122.5,49.0
2005-10-31 23:00:00,112.4,48.32
2005-11-01 00:00:00,112.29769585253457,48.41050691244239
2005-11-01 01:00:00,112.19539170506913,48.501013824884794
2005-11-01 02:00:00,112.0930875576037,48.59152073732719
2005-11-01 03:00:00,111.99078341013825,48.68202764976959
2005-11-01 04:00:00,111.88847926267282,48.77253456221198
2005-11-01 05:00:00,111.78617511520739,48.86304147465438
2005-11-01 06:00:00,111.68387096774194,48.953548387096774
2005-11-01 07:00:00,111.5815668202765,49.044055299539174
2005-11-01 08:00:00,111.47926267281106,49.13456221198157
2005-11-01 09:00:00,111.37695852534563,49.22506912442396
2005-11-01 10:00:00,111.2746543778802,49.31557603686636
2005-11-01 11:00:00,111.17235023041475,49.406082949308754
2005-11-01 12:00:00,111.07004608294932,49.496589861751154
2005-11-01 13:00:00,110.96774193548387,49.58709677419355
2005-11-01 14:00:00,110.86543778801844,49.67760368663595
2005-11-01 15:00:00,110.76313364055301,49.76811059907834
2005-11-01 16:00:00,110.66082949308756,49.858617511520734
2005-11-01 17:00:00,110.55852534562213,49.949124423963134
2005-11-01 18:00:00,110.45622119815668,50.03963133640553
2005-11-01 19:00:00,110.35391705069125,50.13013824884793
2005-11-01 20:00:00,110.2516129032258,50.22064516129032
2005-11-01 21:00:00,110.14930875576037,50.31115207373272
2005-11-01 22:00:00,110.04700460829494,50.401658986175114
2005-11-01 23:00:00,109.9447004608295,50.492165898617515
2005-11-02 00:00:00,109.84239631336406,50.58267281105991
2005-11-02 01:00:00,109.74009216589862,50.6731797235023
2005-11-02 02:00:00,109.63778801843318,50.7636866359447
2005-11-02 03:00:00,109.53548387096775,50.854193548387094
2005-11-02 04:00:00,109.4331797235023,50.944700460829495
2005-11-02 05:00:00,109.33087557603687,51.03520737327189
2005-11-02 06:00:00,109.22857142857143,51.12571428571429
2005-11-02 07:00:00,109.126267281106,51.21622119815668
2005-11-02 08:00:00,109.02396313364056,51.30672811059908
2005-11-02 09:00:00,108.92165898617512,51.397235023041475
2005-11-02 10:00:00,108.81935483870969,51.48774193548387
2005-11-02 11:00:00,108.71705069124424,51.57824884792627
2005-11-02 12:00:00,108.61474654377881,51.66875576036866
2005-11-02 13:00:00,108.51244239631338,51.75926267281106
2005-11-02 14:00:00,108.41013824884793,51.849769585253455
2005-11-02 15:00:00,108.3078341013825,51.940276497695855
2005-11-02 16:00:00,108.20552995391705,52.03078341013825
2005-11-02 17:00:00,108.10322580645162,52.12129032258064
2005-11-02 18:00:00,108.00092165898619,52.21179723502304
2005-11-02 19:00:00,107.89861751152074,52.302304147465435
2005-11-02 20:00:00,107.79631336405531,52.392811059907835
2005-11-02 21:00:00,107.69400921658986,52.48331797235023
2005-11-02 22:00:00,107.59170506912443,52.57382488479263
2005-11-02 23:00:00,107.489400921659,52.66433179723502
2005-11-03 00:00:00,107.38709677419355,52.754838709677415
2005-11-03 01:00:00,107.28479262672812,52.845345622119815
2005-11-03 02:00:00,107.18248847926267,52.93585253456221
2005-11-03 03:00:00,107.08018433179724,53.02635944700461
2005-11-03 04:00:00,106.97788018433181,53.116866359447
2005-11-03 05:00:00,106.87557603686636,53.2073732718894
2005-11-03 06:00:00,106.77327188940093,53.297880184331795
2005-11-03 07:00:00,106.67096774193548,53.388387096774196
2005-11-03 08:00:00,106.56866359447005,53.47889400921659
2005-11-03 09:00:00,106.4663594470046,53.56940092165898
2005-11-03 10:00:00,106.36405529953917,53.65990783410138
2005-11-03 11:00:00,106.26175115207374,53.750414746543775
2005-11-03 12:00:00,106.1594470046083,53.840921658986176
2005-11-03 13:00:00,106.05714285714286,53.93142857142857
2005-11-03 14:00:00,105.95483870967742,54.02193548387097
2005-11-03 15:00:00,105.85253456221199,54.11244239631336
2005-11-03 16:00:00,105.75023041474655,54.20294930875576
2005-11-03 17:00:00,105.64792626728111,54.293456221198156
2005-11-03 18:00:00,105.54562211981568,54.38396313364055
2005-11-03 19:00:00,105.44331797235023,54.47447004608295
2005-11-03 20:00:00,105.3410138248848,54.56497695852534
2005-11-03 21:00:00,105.23870967741937,54.65548387096774
2005-11-03 22:00:00,105.13640552995392,54.745990783410136
2005-11-03 23:00:00,105.03410138248849,54.836497695852536
2005-11-04 00:00:00,104.93179723502304,54.92700460829493
2005-11-04 01:00:00,104.82949308755761,55.01751152073733
2005-11-04 02:00:00,104.72718894009218,55.10801843317972
2005-11-04 03:00:00,104.62488479262673,55.198525345622116
2005-11-04 04:00:00,104.5225806451613,55.289032258064516
2005-11-04 05:00:00,104.42027649769585,55.37953917050691
2005-11-04 06:00:00,104.31797235023042,55.47004608294931
2005-11-04 07:00:00,104.21566820276499,55.5605529953917
2005-11-04 08:00:00,104.11336405529954,55.651059907834096
2005-11-04 09:00:00,104.01105990783411,55.741566820276496
2005-11-04 10:00:00,103.90875576036866,55.83207373271889
2005-11-04 11:00:00,103.80645161290323,55.92258064516129
2005-11-04 12:00:00,103.70414746543779,56.01308755760368
2005-11-04 13:00:00,103.60184331797235,56.10359447004608
2005-11-04 14:00:00,103.49953917050692,56.194101382488476
2005-11-04 15:00:00,103.39723502304147,56.28460829493088
2005-11-04 16:00:00,103.29493087557604,56.37511520737327
2005-11-04 17:00:00,103.19262672811061,56.46562211981566
2005-11-04 18:00:00,103.09032258064516,56.55612903225806
2005-11-04 19:00:00,102.98801843317973,56.646635944700456
2005-11-04 20:00:00,102.88571428571429,56.73714285714286
2005-11-04 21:00:00,102.78341013824885,56.82764976958525
2005-11-04 22:00:00,102.68110599078341,56.91815668202765
2005-11-04 23:00:00,102.57880184331798,57.00866359447004
2005-11-05 00:00:00,102.47649769585254,57.099170506912444
2005-11-05 01:00:00,102.3741935483871,57.18967741935484
2005-11-05 02:00:00,102.27188940092167,57.28018433179723
2005-11-05 03:00:00,102.16958525345623,57.37069124423963
2005-11-05 04:00:00,102.06728110599079,57.46119815668202
2005-11-05 05:00:00,101.96497695852536,57.551705069124424
2005-11-05 06:00:00,101.86267281105991,57.64221198156682
2005-11-05 07:00:00,101.76036866359448,57.73271889400921
2005-11-05 08:00:00,101.65806451612903,57.82322580645161
2005-11-05 09:00:00,101.5557603686636,57.91373271889401
2005-11-05 10:00:00,101.45345622119817,58.004239631336404
2005-11-05 11:00:00,101.35115207373272,58.0947465437788
2005-11-05 12:00:00,101.24884792626729,58.1852534562212
2005-11-05 13:00:00,101.14654377880184,58.27576036866359
2005-11-05 14:00:00,101.04423963133641,58.36626728110599
2005-11-05 15:00:00,100.94193548387098,58.456774193548384
2005-11-05 16:00:00,100.83963133640553,58.54728110599078
2005-11-05 17:00:00,100.7373271889401,58.63778801843318
2005-11-05 18:00:00,100.63502304147465,58.72829493087558
2005-11-05 19:00:00,100.53271889400922,58.81880184331797
2005-11-05 20:00:00,100.43041474654379,58.909308755760364
2005-11-05 21:00:00,100.32811059907834,58.999815668202764
2005-11-05 22:00:00,100.22580645161291,59.09032258064516
2005-11-05 23:00:00,100.12350230414746,59.18082949308756
2005-11-06 00:00:00,100.02119815668203,59.27133640552995
2005-11-06 01:00:00,99.91889400921659,59.361843317972344
2005-11-06 02:00:00,99.81658986175115,59.452350230414744
2005-11-06 03:00:00,99.71428571428572,59.542857142857144
2005-11-06 04:00:00,99.61198156682028,59.63336405529954
2005-11-06 05:00:00,99.50967741935484,59.72387096774193
2005-11-06 06:00:00,99.40737327188941,59.81437788018433
2005-11-06 07:00:00,99.30506912442397,59.904884792626724
2005-11-06 08:00:00,99.20276497695853,59.995391705069125
2005-11-06 09:00:00,99.10046082949309,60.08589861751152
2005-11-06 10:00:00,98.99815668202766,60.17640552995391
2005-11-06 11:00:00,98.89585253456221,60.26691244239631
2005-11-06 12:00:00,98.79354838709678,60.357419354838704
2005-11-06 13:00:00,98.69124423963135,60.447926267281105
2005-11-06 14:00:00,98.5889400921659,60.5384331797235
2005-11-06 15:00:00,98.48663594470047,60.6289400921659
2005-11-06 16:00:00,98.38433179723502,60.71944700460829
2005-11-06 17:00:00,98.28202764976959,60.80995391705069
2005-11-06 18:00:00,98.17972350230416,60.900460829493085
2005-11-06 19:00:00,98.07741935483871,60.99096774193548
2005-11-06 20:00:00,97.97511520737328,61.08147465437788
2005-11-06 21:00:00,97.87281105990783,61.17198156682027
2005-11-06 22:00:00,97.7705069124424,61.26248847926267
2005-11-06 23:00:00,97.66820276497697,61.352995391705065
2005-11-07 00:00:00,97.56589861751152,61.44350230414746
2005-11-07 01:00:00,97.46359447004609,61.53400921658986
2005-11-07 02:00:00,97.36129032258064,61.62451612903226
2005-11-07 03:00:00,97.25898617511521,61.71502304147465
2005-11-07 04:00:00,97.15668202764978,61.805529953917045
2005-11-07 05:00:00,97.05437788018433,61.896036866359445
2005-11-07 06:00:00,96.9520737327189,61.98654377880184
2005-11-07 07:00:00,96.84976958525345,62.07705069124424
2005-11-07 08:00:00,96.74746543778802,62.16755760368663
2005-11-07 09:00:00,96.64516129032259,62.258064516129025
2005-11-07 10:00:00,96.54285714285714,62.348571428571425
2005-11-07 11:00:00,96.44055299539171,62.439078341013825
2005-11-07 12:00:00,96.33824884792627,62.52958525345622
2005-11-07 13:00:00,96.23594470046083,62.62009216589861
2005-11-07 14:00:00,96.13364055299539,62.71059907834101
2005-11-07 15:00:00,96.03133640552996,62.801105990783405
2005-11-07 16:00:00,95.92903225806452,62.891612903225806
2005-11-07 17:00:00,95.82672811059908,62.9821198156682
2005-11-07 18:00:00,95.72442396313365,63.07262672811059
2005-11-07 19:00:00,95.62211981566821,63.16313364055299
2005-11-07 20:00:00,95.51981566820277,63.253640552995385
2005-11-07 21:00:00,95.41751152073734,63.344147465437786
2005-11-07 22:00:00,95.31520737327189,63.43465437788018
2005-11-07 23:00:00,95.21290322580646,63.52516129032258
2005-11-08 00:00:00,95.11059907834101,63.61566820276497
2005-11-08 01:00:00,95.00829493087558,63.70617511520737
2005-11-08 02:00:00,94.90599078341015,63.796682027649766
2005-11-08 03:00:00,94.8036866359447,63.88718894009216
2005-11-08 04:00:00,94.70138248847927,63.97769585253456
2005-11-08 05:00:00,94.59907834101384,64.06820276497696
2005-11-08 06:00:00,94.49677419354839,64.15870967741935
2005-11-08 07:00:00,94.39447004608294,64.24921658986175
2005-11-08 08:00:00,94.29216589861751,64.33972350230414
2005-11-08 09:00:00,94.18986175115208,64.43023041474655
2005-11-08 10:00:00,94.08755760368663,64.52073732718894
2005-11-08 11:00:00,93.9852534562212,64.61124423963133
2005-11-08 12:00:00,93.88294930875577,64.70175115207373
2005-11-08 13:00:00,93.78064516129032,64.79225806451612
2005-11-08 14:00:00,93.67834101382489,64.88276497695853
2005-11-08 15:00:00,93.57603686635944,64.97327188940092
2005-11-08 16:00:00,93.47373271889401,65.06377880184331
2005-11-08 17:00:00,93.37142857142857,65.1542857142857
2005-11-08 18:00:00,93.26912442396313,65.2447926267281
2005-11-08 19:00:00,93.1668202764977,65.3352995391705
2005-11-08 20:00:00,93.06451612903226,65.4258064516129
2005-11-08 21:00:00,92.96221198156682,65.51631336405529
2005-11-08 22:00:00,92.85990783410139,65.6068202764977
2005-11-08 23:00:00,92.75760368663595,65.69732718894008
2005-11-09 00:00:00,92.65529953917051,65.78783410138249
2005-11-09 01:00:00,92.55299539170507,65.87834101382488
2005-11-09 02:00:00,92.45069124423964,65.96884792626727
2005-11-09 03:00:00,92.34838709677419,66.05935483870968
2005-11-09 04:00:00,92.24608294930876,66.14986175115207
2005-11-09 05:00:00,92.14377880184333,66.24036866359447
2005-11-09 06:00:00,92.04147465437788,66.33087557603686
2005-11-09 07:00:00,91.93917050691245,66.42138248847925
2005-11-09 08:00:00,91.83686635944701,66.51188940092166
2005-11-09 09:00:00,91.73456221198157,66.60239631336405
2005-11-09 10:00:00,91.63225806451614,66.69290322580645
2005-11-09 11:00:00,91.52995391705069,66.78341013824884
2005-11-09 12:00:00,91.42764976958526,66.87391705069123
2005-11-09 13:00:00,91.32534562211981,66.96442396313364
2005-11-09 14:00:00,91.22304147465438,67.05493087557603
2005-11-09 15:00:00,91.12073732718895,67.14543778801843
2005-11-09 16:00:00,91.0184331797235,67.23594470046082
2005-11-09 17:00:00,90.91612903225807,67.32645161290321
2005-11-09 18:00:00,90.81382488479264,67.41695852534562
2005-11-09 19:00:00,90.71152073732719,67.50746543778801
2005-11-09 20:00:00,90.60921658986175,67.5979723502304
2005-11-09 21:00:00,90.50691244239631,67.68847926267281
2005-11-09 22:00:00,90.40460829493088,67.77898617511521
2005-11-09 23:00:00,90.30230414746543,67.8694930875576
2005-11-10 00:00:00,90.2,67.96
2005-11-10 01:00:00,78.9,67.4
2005-11-10 02:00:00,76.4,67.0
2005-11-10 03:00:00,75.3,66.4
2005-11-10 04:00:00,74.4,65.04
2005-11-10 05:00:00,77.0,64.52
